9.000000000000000652e-07,3.235770000000000000e+06
9.004999999999999968e-07,3.221143149999999907e+06
9.010000000000000344e-07,3.192716524999999907e+06
9.014999999999999661e-07,3.149794787500000093e+06
9.020000000000000037e-07,3.220973549999999814e+06
9.024999999999999353e-07,3.340275375000000000e+06
9.029999999999999729e-07,3.512028450000000652e+06
9.035000000000000105e-07,3.695910112500000279e+06
9.040000000000000480e-07,3.820461200000000186e+06
9.044999999999999797e-07,3.868256350000000093e+06
9.050000000000000173e-07,3.834925875000000000e+06
9.054999999999999490e-07,3.767218700000000186e+06
9.059999999999999865e-07,3.659990399999999907e+06
9.065000000000000241e-07,3.494192462500000373e+06
9.070000000000000617e-07,3.338590000000000000e+06
9.074999999999999933e-07,3.208985000000000000e+06
9.080000000000000309e-07,3.140512000000000466e+06
9.084999999999999626e-07,3.089748537500000093e+06
9.090000000000000002e-07,3.054907274999999907e+06
9.094999999999999318e-07,3.048011100000000093e+06
9.100000000000000753e-07,3.072583500000000466e+06
9.105000000000000070e-07,3.148799175000000279e+06
9.110000000000000445e-07,3.215778524999999907e+06
9.114999999999999762e-07,3.256008100000000093e+06
9.120000000000000138e-07,3.242412799999999814e+06
9.124999999999999455e-07,3.164047500000000000e+06
9.129999999999999830e-07,3.074527674999999814e+06
9.135000000000000206e-07,2.996440662499999627e+06
9.140000000000000582e-07,3.032977199999999721e+06
9.144999999999999899e-07,3.078216212499999907e+06
9.150000000000000274e-07,3.057829875000000000e+06
9.154999999999999591e-07,3.011862649999999441e+06
9.159999999999999967e-07,2.987384799999999814e+06
9.165000000000000342e-07,3.056339949999999721e+06
9.170000000000000718e-07,3.052693324999999721e+06
9.175000000000000035e-07,3.030065062500000000e+06
9.180000000000000410e-07,3.035930350000000093e+06
9.184999999999999727e-07,3.130891349999999627e+06
9.190000000000000103e-07,3.260997125000000000e+06
9.194999999999999420e-07,3.382237312499999534e+06
9.200000000000000854e-07,3.465393999999999534e+06
9.205000000000000171e-07,3.508627299999999814e+06
9.210000000000000547e-07,3.442872600000000093e+06
9.214999999999999864e-07,3.370989012500000186e+06
9.220000000000000239e-07,3.303968700000000186e+06
9.224999999999999556e-07,3.285096625000000000e+06
9.229999999999999932e-07,3.237417049999999814e+06
9.235000000000000307e-07,3.175377299999999814e+06
9.240000000000000683e-07,3.131523199999999721e+06
9.245000000000000000e-07,3.122092337499999907e+06
9.250000000000000376e-07,3.135046250000000000e+06
9.254999999999999692e-07,3.148760575000000186e+06
9.260000000000000068e-07,3.168908250000000000e+06
9.264999999999999385e-07,3.188179412500000093e+06
9.270000000000000819e-07,3.134413174999999814e+06
9.275000000000000136e-07,3.001409937500000466e+06
9.280000000000000512e-07,2.807213899999999907e+06
9.284999999999999829e-07,2.647938612499998882e+06
9.290000000000000204e-07,2.523543200000000186e+06
9.294999999999999521e-07,2.429020862499999814e+06
9.300000000000000956e-07,2.302583250000000466e+06
9.305000000000000272e-07,2.166888675000000279e+06
9.310000000000000648e-07,2.022246849999999627e+06
9.314999999999999965e-07,1.855365625000000466e+06
9.320000000000000341e-07,1.711251199999999953e+06
9.324999999999999657e-07,1.591505437499999534e+06
9.330000000000000033e-07,1.521604825000000186e+06
9.335000000000000409e-07,1.445698737499999814e+06
9.340000000000000784e-07,1.361012449999999488e+06
9.345000000000000101e-07,1.358997425000000047e+06
9.350000000000000477e-07,1.391879375000000000e+06
9.354999999999999794e-07,1.464120937499999534e+06
9.360000000000000169e-07,1.462918500000000000e+06
9.364999999999999486e-07,1.439056274999999907e+06
9.370000000000000921e-07,1.391485950000000186e+06
9.375000000000000238e-07,1.391920312500000233e+06
9.379999999999999554e-07,1.451759850000000792e+06
9.384999999999999930e-07,1.597545637499999721e+06
9.389999999999999247e-07,1.826947650000000373e+06
9.394999999999999623e-07,2.003564475000000326e+06
9.399999999999998939e-07,2.065311999999999767e+06
9.405000000000000374e-07,1.972581074999999721e+06
